Longitude,Latitude,Crime type,Date,Crime Description
-122.437299671,37.800683732,Larceny Theft,2021-04-08 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.420812137,37.753703093,Motor Vehicle Theft,2021-04-08 0:00:00,"Vehicle, Stolen, Auto"
-122.398830366,37.752043646,Motor Vehicle Theft,2021-04-08 0:00:00,"Vehicle, Stolen, Auto"
-122.414806649,37.786519819,Motor Vehicle Theft,2021-04-08 0:00:00,"Vehicle, Stolen, Auto"
-122.419577244,37.806780111,Larceny Theft,2021-04-08 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.419577244,37.806780111,Larceny Theft,2021-04-08 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.399369535,37.785899247,Larceny Theft,2021-04-08 0:00:00,"Theft, From Unlocked Vehicle, $50-$200"
-122.393181333,37.793230491,Larceny Theft,2021-04-08 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.403920883,37.780699049,Larceny Theft,2021-04-08 0:00:00,"Burglary, Vehicle (Arrest made)"
-122.410242439,37.789016337,Malicious Mischief,2021-04-08 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.427016758,37.78019303,Other Miscellaneous,2021-04-08 0:00:00,Evading a Police Vehicle or Bicycle
-122.412416427,37.765489808,Other Miscellaneous,2021-04-08 0:00:00,Evading a Police Vehicle or Bicycle
-122.404241794,37.751844929,Other Miscellaneous,2021-04-08 0:00:00,Evading a Police Vehicle or Bicycle
-122.45123844,37.748833036,Larceny Theft,2021-04-08 0:00:00,"Theft, From Locked Vehicle, Att."
-122.45123844,37.748833036,Malicious Mischief,2021-04-08 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.454392318,37.751278919,Larceny Theft,2021-04-08 0:00:00,"Theft, From Locked Vehicle, Att."
-122.454392318,37.751278919,Malicious Mischief,2021-04-08 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.409387007,37.777977086,Motor Vehicle Theft,2021-04-08 0:00:00,"Vehicle, Stolen, Auto"
-122.419505115,37.746182682,Motor Vehicle Theft,2021-04-08 0:00:00,"Vehicle, Stolen, Other Vehicle"
-122.419505115,37.746182682,Motor Vehicle Theft,2021-04-08 0:00:00,"Vehicle, Stolen, Other Vehicle"
-122.410691588,37.773024772,Motor Vehicle Theft,2021-04-08 0:00:00,"Vehicle, Stolen, Motorcycle"
-122.41076483,37.783214312,Malicious Mischief,2021-04-08 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.419443737,37.762712866,Recovered Vehicle,2021-04-08 0:00:00,"Vehicle, Recovered, Truck"
-122.431115291,37.800469217,Larceny Theft,2021-04-09 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.40732293,37.791298135,Larceny Theft,2021-04-09 0:00:00,"Theft, Vehicle Strip, $200-$950"
-122.37459441,37.829990755,Malicious Mischief,2021-04-09 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.392213662,37.735660958,Malicious Mischief,2021-04-09 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.413105244,37.765447608,Motor Vehicle Theft,2021-04-09 0:00:00,"Vehicle, Stolen, Auto"
-122.460156671,37.753737607,Larceny Theft,2021-04-09 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.43402709,37.789836971,Larceny Theft,2021-04-09 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.422006823,37.805496648,Larceny Theft,2021-04-09 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.418765996,37.711933431,Malicious Mischief,2021-04-09 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.395683799,37.757040848,Recovered Vehicle,2021-04-09 0:00:00,"Vehicle, Recovered, Auto"
-122.430797882,37.782569888,Motor Vehicle Theft,2021-04-09 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.413975009,37.807482512,Recovered Vehicle,2021-04-09 0:00:00,"Vehicle, Recovered, Auto"
-122.437694707,37.799633929,Larceny Theft,2021-04-09 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.448279147,37.804724224,Larceny Theft,2021-04-09 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.460676843,37.76744881,Larceny Theft,2021-04-09 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.404403683,37.781076596,Motor Vehicle Theft,2021-04-09 0:00:00,"Vehicle, Stolen, Auto"
-122.451119861,37.781984115,Motor Vehicle Theft,2021-04-09 0:00:00,"Vehicle, Stolen, Auto"
-122.412616668,37.77702642,Motor Vehicle Theft,2021-04-09 0:00:00,"Vehicle, Stolen, Auto"
-122.412220737,37.782073067,Larceny Theft,2021-04-09 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.412969668,37.785789584,Malicious Mischief,2021-04-09 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.440887902,37.718290232,Motor Vehicle Theft,2021-04-09 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.409040022,37.797574666,Larceny Theft,2021-04-09 0:00:00,"Burglary, Vehicle (Arrest made)"
-122.408845751,37.775953229,Recovered Vehicle,2021-04-09 0:00:00,"Vehicle, Recovered, Auto"
-122.433797945,37.805043287,Larceny Theft,2021-04-09 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.43220429,37.797506948,Vandalism,2021-04-09 0:00:00,"Vehicle, Tampering"
-122.430989255,37.783507753,Motor Vehicle Theft,2021-04-09 0:00:00,"Vehicle, Stolen, Auto"
-122.421080455,37.737259789,Larceny Theft,2021-04-09 0:00:00,"Theft, From Locked Vehicle, Att."
-122.410936575,37.779211684,Malicious Mischief,2021-04-09 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.406956633,37.805494468,Larceny Theft,2021-04-09 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.47605438,37.763608761,Larceny Theft,2021-04-09 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.413975009,37.807482512,Larceny Theft,2021-04-09 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.422006823,37.805496648,Larceny Theft,2021-04-09 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.489013494,37.779890574,Motor Vehicle Theft,2021-04-09 0:00:00,"Vehicle, Stolen, Auto"
-122.444592864,37.775086086,Motor Vehicle Theft,2021-04-09 0:00:00,"Vehicle, Stolen, Auto"
-122.424717564,37.777139661,Recovered Vehicle,2021-04-09 0:00:00,"Vehicle, Recovered, Auto"
-122.466681387,37.727237765,Larceny Theft,2021-04-09 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.481181216,37.744681182,Larceny Theft,2021-04-09 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.390362709,37.725167205,Recovered Vehicle,2021-04-09 0:00:00,"Vehicle, Recovered, Truck"
-122.472571672,37.776844008,Recovered Vehicle,2021-04-09 0:00:00,"Vehicle, Recovered, Auto"
-122.42127173,37.758498508,Motor Vehicle Theft,2021-04-09 0:00:00,"Vehicle, Stolen, Auto"
-122.437066587,37.765859865,Motor Vehicle Theft,2021-04-09 0:00:00,"Vehicle, Stolen, Auto"
-122.436298715,37.751153221,Malicious Mischief,2021-04-09 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.41193341,37.780005868,Malicious Mischief,2021-04-09 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.410401494,37.778785372,Malicious Mischief,2021-04-09 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.466681387,37.727237765,Motor Vehicle Theft,2021-04-09 0:00:00,"Vehicle, Stolen, Auto"
-122.43199825,37.771430527,Larceny Theft,2021-04-10 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.458858662,37.78125706,Vandalism,2021-04-10 0:00:00,"Vehicle, Tampering"
-122.417486597,37.765183134,Motor Vehicle Theft,2021-04-10 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.432363265,37.727716813,Larceny Theft,2021-04-10 0:00:00,"Theft, From Locked Vehicle, <$50"
-122.432363265,37.727716813,Malicious Mischief,2021-04-10 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.417145613,37.781447494,Recovered Vehicle,2021-04-10 0:00:00,"Vehicle, Recovered, Auto"
-122.47857884,37.784173986,Malicious Mischief,2021-04-10 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.41796623,37.802201308,Larceny Theft,2021-04-10 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.422787635,37.775949862,Larceny Theft,2021-04-10 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.413975009,37.807482512,Larceny Theft,2021-04-10 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.411071362,37.773332624,Recovered Vehicle,2021-04-10 0:00:00,"Vehicle, Recovered, Motorcycle"
-122.405357242,37.805695943,Larceny Theft,2021-04-10 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.415616438,37.80727587,Larceny Theft,2021-04-10 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.415320571,37.776717703,Malicious Mischief,2021-04-10 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.408957207,37.73885126,Recovered Vehicle,2021-04-10 0:00:00,"Vehicle, Recovered, Auto"
-122.415616438,37.80727587,Larceny Theft,2021-04-10 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.388737999,37.763048278,Larceny Theft,2021-04-10 0:00:00,"Theft, From Unlocked Vehicle, $200-$950"
-122.479895429,37.770495878,Larceny Theft,2021-04-10 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.429782594,37.785563846,Larceny Theft,2021-04-10 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.448279147,37.804724224,Larceny Theft,2021-04-10 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.436557298,37.785667783,Larceny Theft,2021-04-10 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.446933821,37.770007605,Larceny Theft,2021-04-10 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.376999546,37.73100987,Assault,2021-04-10 0:00:00,Shooting into Inhabited Dwelling or Occupied Vehicle
-122.445820513,37.782488032,Malicious Mischief,2021-04-10 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.446910119,37.803283996,Larceny Theft,2021-04-10 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.446910119,37.803283996,Larceny Theft,2021-04-10 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.419577244,37.806780111,Larceny Theft,2021-04-10 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.446609577,37.801787342,Larceny Theft,2021-04-10 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.393181333,37.793230491,Larceny Theft,2021-04-10 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.509894751,37.771396031,Larceny Theft,2021-04-10 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.415241487,37.805417171,Larceny Theft,2021-04-10 0:00:00,"Theft, From Unlocked Vehicle, $200-$950"
-122.477174112,37.763559497,Larceny Theft,2021-04-10 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.418765996,37.711933431,Malicious Mischief,2021-04-10 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.47163218,37.717876151,Motor Vehicle Theft,2021-04-10 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.418781856,37.806241248,Larceny Theft,2021-04-10 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.432829729,37.775626088,Larceny Theft,2021-04-10 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.432829729,37.775626088,Larceny Theft,2021-04-10 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.446910119,37.803283996,Larceny Theft,2021-04-10 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.446910119,37.803283996,Larceny Theft,2021-04-10 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.415241487,37.805417171,Malicious Mischief,2021-04-10 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.447819574,37.801633207,Larceny Theft,2021-04-10 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.436507234,37.77706808,Larceny Theft,2021-04-10 0:00:00,"Theft, From Locked Vehicle, Att."
-122.457491394,37.729185551,Motor Vehicle Theft,2021-04-10 0:00:00,"Vehicle, Stolen, Auto"
-122.439919795,37.737789136,Larceny Theft,2021-04-10 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.415431571,37.806343429,Larceny Theft,2021-04-10 0:00:00,"Theft, Vehicle Strip, >$950"
-122.415431571,37.806343429,Malicious Mischief,2021-04-10 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.415693874,37.782585032,Malicious Mischief,2021-04-10 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.499870572,37.781327195,Larceny Theft,2021-04-10 0:00:00,"Theft, From Locked Vehicle, $50-$200"
-122.40977511,37.786658873,Motor Vehicle Theft,2021-04-10 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.421709308,37.778956864,Larceny Theft,2021-04-10 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.431293845,37.728729547,Weapons Carrying Etc,2021-04-10 0:00:00,"Firearm, Loaded, in Vehicle, Possession or Use"
-122.412964037,37.735857348,Motor Vehicle Theft,2021-04-10 0:00:00,"Vehicle, Stolen, Auto"
-122.421941249,37.77303605,Malicious Mischief,2021-04-10 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.452758423,37.765442853,Malicious Mischief,2021-04-10 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.452758423,37.765442853,Larceny Theft,2021-04-10 0:00:00,"Theft, From Unlocked Vehicle, <$50"
-122.451487265,37.767517857,Motor Vehicle Theft,2021-04-10 0:00:00,"Vehicle, Stolen, Other Vehicle"
-122.386265015,37.717178948,Recovered Vehicle,2021-04-10 0:00:00,"Vehicle, Recovered, Auto"
-122.404412162,37.796302097,Larceny Theft,2021-04-11 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.420223759,37.735058127,Larceny Theft,2021-04-11 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.396865379,37.732614178,Motor Vehicle Theft,2021-04-11 0:00:00,"Vehicle, Stolen, Truck"
-122.440963131,37.78223923,Larceny Theft,2021-04-11 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.402557511,37.754512119,Motor Vehicle Theft,2021-04-11 0:00:00,"Vehicle, Stolen, Truck"
-122.395160623,37.784311012,Motor Vehicle Theft,2021-04-11 0:00:00,"Vehicle, Stolen, Auto"
-122.432580754,37.799369723,Malicious Mischief,2021-04-11 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.403435727,37.805184901,Larceny Theft,2021-04-11 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.409050497,37.808110753,Larceny Theft,2021-04-11 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.415431571,37.806343429,Larceny Theft,2021-04-11 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.428050187,37.758088756,Larceny Theft,2021-04-11 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.404864795,37.784006612,Larceny Theft,2021-04-11 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.496115361,37.773897577,Motor Vehicle Theft,2021-04-11 0:00:00,"Vehicle, Stolen, Motorcycle"
-122.433083399,37.785150939,Larceny Theft,2021-04-11 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.419738735,37.7858929,Recovered Vehicle,2021-04-11 0:00:00,"Vehicle, Recovered, Auto"
-122.447819574,37.801633207,Larceny Theft,2021-04-11 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.419738735,37.7858929,Recovered Vehicle,2021-04-11 0:00:00,"Vehicle, Recovered, Auto"
-122.40943307,37.755998441,Recovered Vehicle,2021-04-11 0:00:00,"Vehicle, Recovered, Auto"
-122.389958891,37.738166152,Arson,2021-04-11 0:00:00,Arson of Vehicle
-122.42622848,37.763030869,Motor Vehicle Theft,2021-04-11 0:00:00,"Vehicle, Stolen, Auto"
-122.485010945,37.783882235,,2021-04-11 0:00:00,"Driving, Stunt Vehicle/Street Racing"
-122.402802945,37.757068367,Motor Vehicle Theft,2021-04-11 0:00:00,"Vehicle, Stolen, Auto"
-122.379409913,37.736759612,,2021-04-11 0:00:00,"Driving, Stunt Vehicle/Street Racing"
-122.444592864,37.775086086,,2021-04-11 0:00:00,"Driving, Stunt Vehicle/Street Racing"
-122.433083399,37.785150939,Larceny Theft,2021-04-11 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.470511789,37.747019816,Recovered Vehicle,2021-04-11 0:00:00,"Vehicle, Recovered, Auto"
-122.391491915,37.723914104,,2021-04-11 0:00:00,"Driving, Stunt Vehicle/Street Racing"
-122.394243494,37.725475649,,2021-04-11 0:00:00,"Driving, Stunt Vehicle/Street Racing"
-122.394243494,37.725475649,Vehicle Impounded,2021-04-11 0:00:00,"Vehicle, Impounded"
-122.394243494,37.725475649,Vehicle Impounded,2021-04-11 0:00:00,"Vehicle, Impounded"
-122.394243494,37.725475649,,2021-04-11 0:00:00,"Driving, Stunt Vehicle/Street Racing"
-122.438552279,37.778724107,Motor Vehicle Theft,2021-04-11 0:00:00,"Vehicle, Stolen, Truck"
-122.402183519,37.750580761,Recovered Vehicle,2021-04-11 0:00:00,"Vehicle, Recovered, Truck"
-122.402973678,37.802166749,Larceny Theft,2021-04-11 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.509894751,37.771396031,Larceny Theft,2021-04-11 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.402079753,37.759675431,Motor Vehicle Theft,2021-04-11 0:00:00,"Vehicle, Stolen, Motorcycle"
-122.439301401,37.768165524,Larceny Theft,2021-04-11 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.409253358,37.75439842,Motor Vehicle Theft,2021-04-11 0:00:00,"Vehicle, Stolen, Auto"
-122.438863303,37.737142015,Motor Vehicle Theft,2021-04-11 0:00:00,"Vehicle, Stolen, Auto"
-122.483062386,37.740852457,Larceny Theft,2021-04-11 0:00:00,"Theft, Vehicle Strip, >$950"
-122.473553424,37.74314359,Other Miscellaneous,2021-04-11 0:00:00,Evading a Police Vehicle or Bicycle
-122.417486597,37.765183134,Motor Vehicle Theft,2021-04-11 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.423151876,37.735927988,Motor Vehicle Theft,2021-04-11 0:00:00,"Vehicle, Stolen & Recovered"
-122.419454544,37.784500843,Recovered Vehicle,2021-04-11 0:00:00,"Vehicle, Recovered, Auto"
-122.412857573,37.737034689,Motor Vehicle Theft,2021-04-11 0:00:00,"Vehicle, Recovered, Stolen outside SF"
-122.442377979,37.772504315,Recovered Vehicle,2021-04-11 0:00:00,"Vehicle, Recovered, Auto"
-122.369037079,37.730016976,Recovered Vehicle,2021-04-12 0:00:00,"Vehicle, Recovered, Truck"
-122.406336238,37.75300403,Larceny Theft,2021-04-12 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.38381037,37.726170778,Recovered Vehicle,2021-04-12 0:00:00,"Vehicle, Recovered, Auto"
-122.396390416,37.793663777,Larceny Theft,2021-04-12 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.417145613,37.781447494,Recovered Vehicle,2021-04-12 0:00:00,"Vehicle, Recovered, Auto"
-122.404864795,37.784006612,Recovered Vehicle,2021-04-12 0:00:00,"Vehicle, Recovered, Auto"
-122.418724513,37.734983249,Motor Vehicle Theft,2021-04-12 0:00:00,"Vehicle, Stolen, Auto"
-122.421582536,37.769917758,Larceny Theft,2021-04-12 0:00:00,"Theft, From Unlocked Vehicle, >$950"
-122.411706119,37.760382858,Motor Vehicle Theft,2021-04-12 0:00:00,"Vehicle, Stolen, Auto"
-122.403048214,37.759617101,Motor Vehicle Theft,2021-04-12 0:00:00,"Vehicle, Stolen, Auto"
-122.401489836,37.785829213,Motor Vehicle Theft,2021-04-12 0:00:00,"Vehicle, Stolen, Auto"
-122.419454544,37.784500843,Motor Vehicle Theft,2021-04-12 0:00:00,"Vehicle, Stolen, Auto"
-122.456472701,37.775483264,Recovered Vehicle,2021-04-12 0:00:00,"Vehicle, Recovered, Auto"
-122.386265015,37.717178948,Motor Vehicle Theft,2021-04-12 0:00:00,"Vehicle, Stolen & Recovered"
-122.434395309,37.70887101,Malicious Mischief,2021-04-12 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.395943829,37.721715879,Motor Vehicle Theft,2021-04-12 0:00:00,"Vehicle, Stolen, Auto"
-122.413975009,37.807482512,Larceny Theft,2021-04-12 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.509894751,37.771396031,Larceny Theft,2021-04-12 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.388475895,37.741107631,Recovered Vehicle,2021-04-12 0:00:00,"Vehicle, Recovered, Auto"
-122.4330285,37.776550122,Larceny Theft,2021-04-12 0:00:00,"Theft, From Locked Vehicle, $50-$200"
-122.408897338,37.807163251,Larceny Theft,2021-04-12 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.406956633,37.805494468,Larceny Theft,2021-04-12 0:00:00,"Theft, From Locked Vehicle, $200-$950"
-122.417260632,37.807072513,Larceny Theft,2021-04-12 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.398781649,37.793359099,Motor Vehicle Theft,2021-04-12 0:00:00,"Vehicle, Stolen, Auto"
-122.46965385,37.765782669,Larceny Theft,2021-04-12 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.443374431,37.760376327,Motor Vehicle Theft,2021-04-12 0:00:00,"Vehicle, Stolen, Auto"
-122.440977562,37.799212366,Malicious Mischief,2021-04-12 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
-122.440977562,37.799212366,Vandalism,2021-04-12 0:00:00,"Vehicle, Tampering"
-122.445344991,37.770210174,Larceny Theft,2021-04-12 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.466442491,37.765924662,Larceny Theft,2021-04-12 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.391107617,37.727476346,Recovered Vehicle,2021-04-12 0:00:00,"Vehicle, Recovered, Auto"
-122.391056797,37.746361779,Recovered Vehicle,2021-04-12 0:00:00,"Vehicle, Recovered, Auto"
-122.424687041,37.785334621,Motor Vehicle Theft,2021-04-12 0:00:00,"Vehicle, Stolen, Auto"
-122.448279147,37.804724224,Larceny Theft,2021-04-12 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.416638698,37.787245209,Larceny Theft,2021-04-12 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.450710182,37.769526044,Larceny Theft,2021-04-12 0:00:00,"Theft, From Locked Vehicle, >$950"
-122.449358114,37.783691643,Motor Vehicle Theft,2021-04-12 0:00:00,"Vehicle, Stolen, Truck"
-122.422955335,37.76161712,Motor Vehicle Theft,2021-04-12 0:00:00,"Vehicle, Stolen & Recovered"
-122.402557511,37.754512119,Larceny Theft,2021-04-12 0:00:00,"Theft, From Locked Vehicle, $50-$200"
-122.402557511,37.754512119,Malicious Mischief,2021-04-12 0:00:00,"Malicious Mischief, Vandalism to Vehicle"
